date,Price
10/10/2020,11298.4
11/10/2020,15303.6
12/10/2020,18247.2
01/11/2020,8024.1
02/11/2020,10229.5
03/11/2020,7935.1
04/11/2020,6867.8
05/11/2020,8579.8
06/11/2020,9283.2
07/11/2020,9233.3
08/11/2020,11390.4
09/11/2020,10390.2
10/11/2020,11371
11/11/2020,15695.8
12/11/2020,18023.6
01/12/2020,8187.6
02/12/2020,10317.7
03/12/2020,4826
04/12/2020,6917.6
05/12/2020,8813.8
06/12/2020,9466.6
07/12/2020,9300.8
08/12/2020,11557.2
09/12/2020,10441.9
10/12/2020,11533.9
11/12/2020,16294.7
12/12/2020,18808.9
01/01/2021,29359.9
02/01/2021,33515.7
03/01/2021,49595.5
04/01/2021,58718.3
05/01/2021,57807.1
06/01/2021,36687.6
07/01/2021,33543.6
08/01/2021,39878.3
09/01/2021,48819.4
10/01/2021,48146
11/01/2021,60915.3
12/01/2021,57210.3
01/02/2021,32193.3
02/02/2021,35485.2
03/02/2021,48424.2
04/02/2021,58977.3
05/02/2021,56603.8
06/02/2021,37555.8
07/02/2021,33813.4
08/02/2021,39168.4
09/02/2021,49274.3
10/02/2021,47666.9
11/02/2021,63221.7
12/02/2021,56496
01/03/2021,32958.9
02/03/2021,37646.8
03/03/2021,50395.1
04/03/2021,57059.9
05/03/2021,57169.8
06/03/2021,39187.3
07/03/2021,34742.8
08/03/2021,38130.3
09/03/2021,49999
10/03/2021,48200.1
11/03/2021,62918.5
12/03/2021,53631.5
01/04/2021,32022.6
02/04/2021,36982.1
03/04/2021,48428
04/04/2021,58199.9
05/04/2021,53741.5
06/04/2021,36851.3
07/04/2021,35298.2
08/04/2021,39736.9
09/04/2021,49918.4
10/04/2021,49227.3
11/04/2021,61412.6
12/04/2021,49195.2
01/05/2021,33991.5
02/05/2021,38297.6
03/05/2021,48792.5
04/05/2021,58993.4
05/05/2021,57441.3
06/05/2021,35520
07/05/2021,33687.8
08/05/2021,40867.2
09/05/2021,51768.6
10/05/2021,51469.3
11/05/2021,60974.3
12/05/2021,49405.5
01/06/2021,36793.2
02/06/2021,39256.6
03/06/2021,48855.6
04/06/2021,57996.3
05/06/2021,56405.4
06/06/2021,35815.4
07/06/2021,34225.6
08/06/2021,42795.4
09/06/2021,52672.1
10/06/2021,55323.2
11/06/2021,61483.9
12/06/2021,50562.1
01/07/2021,39460.2
02/07/2021,38852.9
03/07/2021,50982.3
04/07/2021,55948.7
05/07/2021,57337.2
06/07/2021,33578
07/07/2021,33867.8
08/07/2021,44614.2
09/07/2021,46779.6
10/07/2021,53783.9
11/07/2021,63273.2
12/07/2021,50595.2
01/08/2021,40599.3
02/08/2021,46395.7
03/08/2021,52311
04/08/2021,58077.4
05/08/2021,58840.1
06/08/2021,33382.9
07/08/2021,32866.3
08/08/2021,43792.8
09/08/2021,46061.4
10/08/2021,53914.7
11/08/2021,67527.9
12/08/2021,50473.9
01/09/2021,40151.9
02/09/2021,46508.6
03/09/2021,54879
04/09/2021,58118.7
05/09/2021,58238.3
06/09/2021,37332.2
07/09/2021,33797.4
08/09/2021,46284.3
09/09/2021,46385.6
10/09/2021,54942.5
11/09/2021,66904.4
12/09/2021,47596.6
01/10/2021,38192.2
02/10/2021,44836
03/10/2021,55851.9
04/10/2021,59748.4
05/10/2021,55848.9
06/10/2021,36649.4
07/10/2021,33510.6
08/10/2021,45593.8
09/10/2021,44842.8
10/10/2021,54687.7
11/10/2021,64932.6
12/10/2021,47137.2
01/11/2021,35544.3
02/11/2021,47990.7
03/11/2021,57799.5
04/11/2021,59978.7
05/11/2021,56695.7
06/11/2021,37314.6
07/11/2021,34227.7
08/11/2021,45564.3
09/11/2021,45161.9
10/11/2021,57477.3
11/11/2021,64806.7
12/11/2021,49314.5
01/12/2021,34076.1
02/12/2021,47371.7
03/12/2021,57265.1
04/12/2021,59863.8
05/12/2021,49384.2
06/12/2021,35467.5
07/12/2021,33113
08/12/2021,44403.4
09/12/2021,46062.3
10/12/2021,56015.9
11/12/2021,64134.5
12/12/2021,50081
01/01/2022,47738
02/01/2022,38709.7
01/02/2022,47311.8
02/02/2022,36890.2
01/03/2022,46430.2
02/03/2022,37287.8
01/04/2022,45837.3
02/04/2022,41567.6
01/05/2022,43425.9
02/05/2022,41412.1
01/06/2022,43097.5
02/06/2022,42392.2
01/07/2022,41546.7
02/07/2022,43833.9
01/08/2022,41672
02/08/2022,44038.2
01/09/2022,41848.3
02/09/2022,44388.9
01/10/2022,41832.2
01/11/2022,42733.2
01/12/2022,43901
01/13/2013,14.1
01/13/2014,922.9
01/13/2015,221.3
01/13/2016,432.2
01/13/2017,824.8
01/13/2018,14292.2
01/13/2019,3490.2
01/13/2020,8111.4
01/13/2021,37382.2
01/13/2022,42560
01/14/2013,14.3
01/14/2014,919.3
01/14/2015,164.9
01/14/2016,429.1
01/14/2017,819.6
01/14/2018,13695.2
01/14/2019,3638.1
01/14/2020,8829.2
01/14/2021,39175.7
01/14/2022,43073.3
01/15/2013,14.3
01/15/2014,941.2
01/15/2015,209.8
01/15/2016,372.3
01/15/2017,821.2
01/15/2018,13697.5
01/15/2019,3571.3
01/15/2020,8818.3
01/15/2021,36845.8
01/15/2022,43097
01/16/2013,14.7
01/16/2014,913.5
01/16/2015,206.9
01/16/2016,385
01/16/2017,827.3
01/16/2018,11362
01/16/2019,3588
01/16/2020,8726.9
01/16/2021,36019.5
01/16/2022,43079.1
01/17/2013,15.5
01/17/2014,894.2
01/17/2015,199.6
01/17/2016,382.5
01/17/2017,899.7
01/17/2018,11192.3
01/17/2019,3626.4
01/17/2020,8913.1
01/17/2021,35839.6
01/17/2022,42209.3
01/18/2013,15.7
01/18/2014,905.7
01/18/2015,210.6
01/18/2016,384.4
01/18/2017,872
01/18/2018,11245.4
01/18/2019,3605.6
01/18/2020,8916.3
01/18/2021,36613.2
01/18/2022,42364.6
01/19/2013,15.6
01/19/2014,954.8
01/19/2015,215.9
01/19/2016,379.5
01/19/2017,895.2
01/19/2018,11580.2
01/19/2019,3677.8
01/19/2020,8706.2
01/19/2021,36002.9
01/19/2022,41677.8
01/20/2013,15.7
01/20/2014,956
01/20/2015,210.6
01/20/2016,414.6
01/20/2017,892.9
01/20/2018,12858.9
01/20/2019,3542.3
01/20/2020,8641.9
01/20/2021,35476.3
01/20/2022,40715.9
01/21/2013,16.8
01/21/2014,962.2
01/21/2015,228.2
01/21/2016,410.2
01/21/2017,919.8
01/21/2018,11594.9
01/21/2019,3536.7
01/21/2020,8732.6
01/21/2021,30842.1
01/21/2022,36475.5
01/22/2013,17.3
01/22/2014,951
01/22/2015,232.7
01/22/2016,382.6
01/22/2017,918.8
01/22/2018,10864.8
01/22/2019,3580.1
01/22/2020,8678.5
01/22/2021,33000.5
01/22/2022,35075.2
01/23/2013,17.5
01/23/2014,944.2
01/23/2015,232.2
01/23/2016,388.6
01/23/2017,921.5
01/23/2018,10903.2
01/23/2019,3561.5
01/23/2020,8405.1
01/23/2021,32088.9
01/23/2022,36269.5
01/24/2013,16.9
01/24/2014,916.5
01/24/2015,248.2
01/24/2016,402.1
01/24/2017,893.8
01/24/2018,11452.3
01/24/2019,3574.3
01/24/2020,8439.9
01/24/2021,32241.3
01/24/2022,36686.3
01/25/2013,17.4
01/25/2014,961
01/25/2015,252.1
01/25/2016,392.8
01/25/2017,894.4
01/25/2018,11203
01/25/2019,3572
01/25/2020,8341.6
01/25/2021,32252.3
01/25/2022,36950.6
01/26/2013,17.9
01/26/2014,1007
01/26/2015,269.2
01/26/2016,389.8
01/26/2017,915.6
01/26/2018,11118.1
01/26/2019,3570.9
01/26/2020,8607.8
01/26/2021,32502.1
01/26/2022,36800.4
01/27/2013,17.8
01/27/2014,943.5
01/27/2015,263.3
01/27/2016,395
01/27/2017,918
01/27/2018,11467.5
01/27/2019,3555.6
01/27/2020,8866.6
01/27/2021,30404
01/27/2022,37164.3
01/28/2013,18.7
01/28/2014,932.7
01/28/2015,236.2
01/28/2016,379.7
01/28/2017,918.5
01/28/2018,11795.1
01/28/2019,3442.8
01/28/2020,9377.3
01/28/2021,33374.8
01/28/2022,37745.1
01/29/2013,19.5
01/29/2014,925.7
01/29/2015,234
01/29/2016,380.3
01/29/2017,914.5
01/29/2018,11244.8
01/29/2019,3414.8
01/29/2020,9298.9
01/29/2021,34301.8
01/29/2022,38170.8
01/30/2013,19.7
01/30/2014,941.4
01/30/2015,231.8
01/30/2016,377.8
01/30/2017,920.7
01/30/2018,10166
01/30/2019,3460
01/30/2020,9507.3
01/30/2021,34283.1
01/30/2022,37917.7
01/31/2013,20.4
01/31/2014,938.8
01/31/2015,218.5
01/31/2016,369.8
01/31/2017,965.5
01/31/2018,10265.4
01/31/2019,3437.2
01/31/2020,9349.1
01/31/2021,33108.1
01/31/2022,38498.6
02/13/2012,5.3
02/13/2013,24.2
02/13/2014,451.4
02/13/2015,236.2
02/13/2016,390.1
02/13/2017,995.4
02/13/2018,8539.2
02/13/2019,3611.5
02/13/2020,10235.1
02/13/2021,47168.7
02/14/2012,4.5
02/14/2013,27.2
02/14/2014,427.7
02/14/2015,258.6
02/14/2016,405.5
02/14/2017,1008.3
02/14/2018,9476.3
02/14/2019,3592.6
02/14/2020,10333
02/14/2021,48643.4
02/15/2012,4.3
02/15/2013,27.1
02/15/2014,371.1
02/15/2015,233.3
02/15/2016,401.1
02/15/2017,1008.2
02/15/2018,10037.3
02/15/2019,3604.7
02/15/2020,9907.7
02/15/2021,47936.3
02/16/2012,4.3
02/16/2013,27.2
02/16/2014,299.8
02/16/2015,235.8
02/16/2016,406.4
02/16/2017,1031.9
02/16/2018,10178.7
02/16/2019,3616.8
02/16/2020,9932.3
02/16/2021,49169.7
02/17/2012,4.4
02/17/2013,26.8
02/17/2014,272.3
02/17/2015,243.2
02/17/2016,417.1
02/17/2017,1049.4
02/17/2018,11073.5
02/17/2019,3664.2
02/17/2020,9701.4
02/17/2021,52079.2
02/18/2012,4.2
02/18/2013,27
02/18/2014,294
02/18/2015,235.2
02/18/2016,421.4
02/18/2017,1052.3
02/18/2018,10398.8
02/18/2019,3896
02/18/2020,10158.4
02/18/2021,51582.2
02/19/2012,4.4
02/19/2013,29.4
02/19/2014,261.5
02/19/2015,241.9
02/19/2016,420
02/19/2017,1048.9
02/19/2018,11169.4
02/19/2019,3914.3
02/19/2020,9609.4
02/19/2021,55906.6
02/20/2012,4.4
02/20/2013,29.6
02/20/2014,111.9
02/20/2015,244.5
02/20/2016,440.1
02/20/2017,1077.6
02/20/2018,11238.7
02/20/2019,3972.4
02/20/2020,9602.4
02/20/2021,55923.7
02/21/2012,4.3
02/21/2013,29.8
02/21/2014,111.6
02/21/2015,244.4
02/21/2016,437.9
02/21/2017,1119
02/21/2018,10473
02/21/2019,3936.6
02/21/2020,9684.5
02/21/2021,57433.8
02/22/2012,4.4
02/22/2013,30.3
02/22/2014,255.6
02/22/2015,235.7
02/22/2016,437.8
02/22/2017,1120.5
02/22/2018,9841.7
02/22/2019,3965.2
02/22/2020,9655.7
02/22/2021,54111.8
02/23/2012,5
02/23/2013,29.8
02/23/2014,310.2
02/23/2015,238.8
02/23/2016,419.9
02/23/2017,1171.9
02/23/2018,10170.4
02/23/2019,4120.4
02/23/2020,9942.7
02/23/2021,48911.2
02/24/2012,5
02/24/2013,29.9
02/24/2014,174
02/24/2015,238.9
02/24/2016,422.7
02/24/2017,1176.5
02/24/2018,9704.3
02/24/2019,3755.2
02/24/2020,9662.7
02/24/2021,49697.5
02/25/2012,4.8
02/25/2013,30.4
02/25/2014,135.8
02/25/2015,237.3
02/25/2016,423.5
02/25/2017,1149.1
02/25/2018,9585.2
02/25/2019,3833.7
02/25/2020,9317.2
02/25/2021,46928.5
02/26/2012,4.9
02/26/2013,31.1
02/26/2014,593.1
02/26/2015,236.5
02/26/2016,427.3
02/26/2017,1171.6
02/26/2018,10285.1
02/26/2019,3810.3
02/26/2020,8800.3
02/26/2021,46345.6
02/27/2012,5
02/27/2013,30.9
02/27/2014,596.5
02/27/2015,253.5
02/27/2016,431.3
02/27/2017,1188.8
02/27/2018,10594.4
02/27/2019,3814.6
02/27/2020,8818.6
02/27/2021,46136.7
02/28/2012,4.9
02/28/2013,33.4
02/28/2014,573.9
02/28/2015,254.1
02/28/2016,432.5
02/28/2017,1189.3
02/28/2018,10333.9
02/28/2019,3816.6
02/28/2020,8697.5
02/28/2021,45164
02/29/2012,4.9
02/29/2016,436.2
02/29/2020,8543.7
03/13/2012,5.3
03/13/2013,46.9
03/13/2014,625
03/13/2015,287.2
03/13/2016,412.4
03/13/2017,1238.2
03/13/2018,9154.9
03/13/2019,3865.1
03/13/2020,5584.3
03/13/2021,61195.3
03/14/2012,5.4
03/14/2013,47.2
03/14/2014,614
03/14/2015,281.6
03/14/2016,414.3
03/14/2017,1243.1
03/14/2018,8210.6
03/14/2019,3879
03/14/2020,5182.7
03/14/2021,59113.7
03/15/2012,5.3
03/15/2013,47
03/15/2014,624
03/15/2015,284.9
03/15/2016,415.1
03/15/2017,1253.4
03/15/2018,8264.4
03/15/2019,3924.3
03/15/2020,5366.3
03/15/2021,55791.3
03/16/2012,5.3
03/16/2013,47
03/16/2014,619.1
03/16/2015,290.4
03/16/2016,415.9
03/16/2017,1172.9
03/16/2018,8289.2
03/16/2019,4006.4
03/16/2020,5030
03/16/2021,56889.7
03/17/2012,5.2
03/17/2013,47.4
03/17/2014,606.4
03/17/2015,285.4
03/17/2016,418.2
03/17/2017,1071.7
03/17/2018,7874.9
03/17/2019,3981.5
03/17/2020,5261.1
03/17/2021,58913.5
03/18/2012,5.3
03/18/2013,51.6
03/18/2014,598.9
03/18/2015,255.9
03/18/2016,408.2
03/18/2017,971.4
03/18/2018,8201.2
03/18/2019,3990.2
03/18/2020,5361.4
03/18/2021,57656
03/19/2012,4.7
03/19/2013,59.1
03/19/2014,595
03/19/2015,260.9
03/19/2016,408.7
03/19/2017,1022.6
03/19/2018,8616.8
03/19/2019,4017
03/19/2020,6172
03/19/2021,58088
03/20/2012,4.8
03/20/2013,64.5
03/20/2014,566
03/20/2015,261.8
03/20/2016,411.5
03/20/2017,1047.5
03/20/2018,8912.6
03/20/2019,4041.2
03/20/2020,6205.3
03/20/2021,58093.4
03/21/2012,4.8
03/21/2013,70.8
03/21/2014,549.6
03/21/2015,259.7
03/21/2016,411.1
03/21/2017,1121.3
03/21/2018,8905.9
03/21/2019,3982.2
03/21/2020,6186.2
03/21/2021,57383.8
03/22/2012,4.7
03/22/2013,69.9
03/22/2014,564.3
03/22/2015,268.6
03/22/2016,416.2
03/22/2017,1044.7
03/22/2018,8726.2
03/22/2019,3990.4
03/22/2020,5822.1
03/22/2021,54158.3
03/23/2012,4.7
03/23/2013,64.3
03/23/2014,551.2
03/23/2015,265.5
03/23/2016,417
03/23/2017,1035
03/23/2018,8916.8
03/23/2019,4002.5
03/23/2020,6468.9
03/23/2021,54452.5
03/24/2012,4.7
03/24/2013,71.5
03/24/2014,567.6
03/24/2015,246.7
03/24/2016,414.7
03/24/2017,939.7
03/24/2018,8547.4
03/24/2019,3994.7
03/24/2020,6744.6
03/24/2021,52325.4
03/25/2012,4.6
03/25/2013,73.6
03/25/2014,562.9
03/25/2015,246.4
03/25/2016,415.7
03/25/2017,966.3
03/25/2018,8473.2
03/25/2019,3937
03/25/2020,6678.9
03/25/2021,51322.3
03/26/2012,4.6
03/26/2013,78.5
03/26/2014,562.5
03/26/2015,248
03/26/2016,416.5
03/26/2017,969.4
03/26/2018,8143.5
03/26/2019,3942.8
03/26/2020,6725.1
03/26/2021,55036.1
03/27/2012,4.8
03/27/2013,88.9
03/27/2014,460.5
03/27/2015,247.2
03/27/2016,424.6
03/27/2017,1045.1
03/27/2018,7801.7
03/27/2019,4041.7
03/27/2020,6373.4
03/27/2021,55862.9
03/28/2012,4.8
03/28/2013,86.2
03/28/2014,482.6
03/28/2015,252
03/28/2016,422.2
03/28/2017,1044.4
03/28/2018,7954.9
03/28/2019,4025.6
03/28/2020,6233.7
03/28/2021,55765.2
03/29/2012,4.8
03/29/2013,90.5
03/29/2014,477.1
03/29/2015,242.1
03/29/2016,415
03/29/2017,1041.9
03/29/2018,7129.2
03/29/2019,4102.2
03/29/2020,5890.4
03/29/2021,57616.2
03/30/2012,4.9
03/30/2013,92.2
03/30/2014,446.9
03/30/2015,246.8
03/30/2016,412.4
03/30/2017,1037.9
03/30/2018,6853.7
03/30/2019,4111.8
03/30/2020,6391
03/30/2021,58771.3
03/31/2012,4.9
03/31/2013,93
03/31/2014,444.7
03/31/2015,244.1
03/31/2016,415.7
03/31/2017,1079.1
03/31/2018,6938.2
03/31/2019,4102.3
03/31/2020,6412.5
03/31/2021,58763.7
04/13/2012,4.9
04/13/2013,93
04/13/2014,427.6
04/13/2015,223.6
04/13/2016,423.5
04/13/2017,1176.2
04/13/2018,7887.4
04/13/2019,5051.8
04/13/2020,6841.3
04/13/2021,63540.9
04/14/2012,5
04/14/2013,90
04/14/2014,478.4
04/14/2015,218
04/14/2016,424
04/14/2017,1177.3
04/14/2018,8004.4
04/14/2019,5134.8
04/14/2020,6850.9
04/14/2021,62980.4
04/15/2012,5
04/15/2013,82.4
04/15/2014,526.4
04/15/2015,223
04/15/2016,428.7
04/15/2017,1177
04/15/2018,8363.6
04/15/2019,5032.3
04/15/2020,6629.1
04/15/2021,63216
04/16/2012,4.9
04/16/2013,68.4
04/16/2014,537
04/16/2015,228
04/16/2016,430
04/16/2017,1176.8
04/16/2018,8070
04/16/2019,5180.9
04/16/2020,7085.6
04/16/2021,61379.7
04/17/2012,5
04/17/2013,93.1
04/17/2014,502
04/17/2015,222.6
04/17/2016,426.3
04/17/2017,1194
04/17/2018,7908.6
04/17/2019,5208.3
04/17/2020,7035.8
04/17/2021,60041.9
04/18/2012,5.1
04/18/2013,109
04/18/2014,485.5
04/18/2015,223.4
04/18/2016,427.7
04/18/2017,1206.1
04/18/2018,8178.4
04/18/2019,5264.7
04/18/2020,7230.8
04/18/2021,56207.1
04/19/2012,5.1
04/19/2013,118.5
04/19/2014,506
04/19/2015,223
04/19/2016,434.9
04/19/2017,1215.2
04/19/2018,8290.8
04/19/2019,5241
04/19/2020,7122.9
04/19/2021,55646.1
04/20/2012,5.3
04/20/2013,126.6
04/20/2014,498.5
04/20/2015,224.2
04/20/2016,441.2
04/20/2017,1238.1
04/20/2018,8867
04/20/2019,5290.2
04/20/2020,6833.5
04/20/2021,56483.2
04/21/2012,5.3
04/21/2013,119.2
04/21/2014,495.2
04/21/2015,233.7
04/21/2016,449.3
04/21/2017,1249.6
04/21/2018,8923.1
04/21/2019,5243.5
04/21/2020,6842.5
04/21/2021,53820.2
04/22/2012,5.2
04/22/2013,127.4
04/22/2014,487.9
04/22/2015,233.8
04/22/2016,445.3
04/22/2017,1240.9
04/22/2018,8806.7
04/22/2019,5346.7
04/22/2020,7112.9
04/22/2021,51729.5
04/23/2012,5
04/23/2013,143.5
04/23/2014,487.3
04/23/2015,235.4
04/23/2016,450.1
04/23/2017,1249.1
04/23/2018,8952.8
04/23/2019,5511.6
04/23/2020,7488.5
04/23/2021,51143.6
04/24/2012,5.1
04/24/2013,154.2
04/24/2014,500.3
04/24/2015,231.1
04/24/2016,457.6
04/24/2017,1248.2
04/24/2018,9645.3
04/24/2019,5415.6
04/24/2020,7503.8
04/24/2021,50088.9
04/25/2012,5.1
04/25/2013,141.7
04/25/2014,464.5
04/25/2015,226.1
04/25/2016,461.7
04/25/2017,1264.3
04/25/2018,8873.1
04/25/2019,5209.1
04/25/2020,7540.4
04/25/2021,48963.6
04/26/2012,5.1
04/26/2013,136.9
04/26/2014,457.9
04/26/2015,218.7
04/26/2016,466
04/26/2017,1286.6
04/26/2018,9287
04/26/2019,5298.3
04/26/2020,7678.9
04/26/2021,54020.5
04/27/2012,5.1
04/27/2013,128
04/27/2014,443.2
04/27/2015,229
04/27/2016,447
04/27/2017,1332.9
04/27/2018,8940.9
04/27/2019,5265.9
04/27/2020,7766
04/27/2021,55036.5
04/28/2012,5
04/28/2013,134.4
04/28/2014,441.9
04/28/2015,225.8
04/28/2016,448.5
04/28/2017,1329.6
04/28/2018,9352.4
04/28/2019,5302.3
04/28/2020,7746.9
04/28/2021,54841.4
04/29/2012,4.9
04/29/2013,144
04/29/2014,446.1
04/29/2015,225.4
04/29/2016,455
04/29/2017,1336.3
04/29/2018,9415.1
04/29/2019,5235
04/29/2020,8770.9
04/29/2021,53560.8
04/30/2012,4.9
04/30/2013,139.2
04/30/2014,445.6
04/30/2015,235.8
04/30/2016,448.5
04/30/2017,1351.9
04/30/2018,9245.1
04/30/2019,5320.8
04/30/2020,8629
04/30/2021,57720.3
05/13/2012,4.9
05/13/2013,118
05/13/2014,433.9
05/13/2015,236.4
05/13/2016,455.4
05/13/2017,1763.7
05/13/2018,8693.5
05/13/2019,7806
05/13/2020,9298.7
05/13/2021,49704.6
05/14/2012,5
05/14/2013,111.4
05/14/2014,442.6
05/14/2015,236.9
05/14/2016,456.4
05/14/2017,1772.6
05/14/2018,8674.1
05/14/2019,7994.6
05/14/2020,9778.4
05/14/2021,49839.8
05/15/2012,5
05/15/2013,114.2
05/15/2014,448.1
05/15/2015,237.2
05/15/2016,458.1
05/15/2017,1708.9
05/15/2018,8477
05/15/2019,8164.6
05/15/2020,9318
05/15/2021,46708.8
05/16/2012,5.1
05/16/2013,118.2
05/16/2014,453.6
05/16/2015,236.2
05/16/2016,454.9
05/16/2017,1729.3
05/16/2018,8344.4
05/16/2019,7871.8
05/16/2020,9379.5
05/16/2021,46426.4
05/17/2012,5.1
05/17/2013,123.5
05/17/2014,452.8
05/17/2015,236.3
05/17/2016,453.3
05/17/2017,1801.3
05/17/2018,8063
05/17/2019,7359.5
05/17/2020,9677.7
05/17/2021,43541.3
05/18/2012,5.1
05/18/2013,123.2
05/18/2014,450.1
05/18/2015,232.6
05/18/2016,454.2
05/18/2017,1881
05/18/2018,8245.7
05/18/2019,7262.6
05/18/2020,9730.7
05/18/2021,42897.3
05/19/2012,5.1
05/19/2013,122.5
05/19/2014,443.9
05/19/2015,232
05/19/2016,442.7
05/19/2017,1962
05/19/2018,8245.1
05/19/2019,8157.2
05/19/2020,9773.3
05/19/2021,36720.5
05/20/2012,5.1
05/20/2013,122
05/20/2014,484.6
05/20/2015,234
05/20/2016,442.1
05/20/2017,2040.2
05/20/2018,8529
05/20/2019,7965.3
05/20/2020,9512.3
05/20/2021,40717.2
05/21/2012,5.1
05/21/2013,122.9
05/21/2014,488.8
05/21/2015,235.4
05/21/2016,443.6
05/21/2017,2044.2
05/21/2018,8403.3
05/21/2019,7930.3
05/21/2020,9059
05/21/2021,37297.4
05/22/2012,5.1
05/22/2013,123.8
05/22/2014,515.4
05/22/2015,240.4
05/22/2016,439.6
05/22/2017,2124.4
05/22/2018,8006
05/22/2019,7635.7
05/22/2020,9169.7
05/22/2021,37448.3
05/23/2012,5.1
05/23/2013,126.3
05/23/2014,518.1
05/23/2015,238.9
05/23/2016,443.7
05/23/2017,2272.6
05/23/2018,7512.3
05/23/2019,7852.1
05/23/2020,9177
05/23/2021,34679.7
05/24/2012,5.1
05/24/2013,133.1
05/24/2014,520.5
05/24/2015,241
05/24/2016,446.1
05/24/2017,2445.3
05/24/2018,7592.9
05/24/2019,7970.1
05/24/2020,8728.2
05/24/2021,38750.6
05/25/2012,5.2
05/25/2013,132
05/25/2014,570.4
05/25/2015,237.4
05/25/2016,449.8
05/25/2017,2307.2
05/25/2018,7477.7
05/25/2019,8027.4
05/25/2020,8898.2
05/25/2021,38378.3
05/26/2012,5.1
05/26/2013,133.5
05/26/2014,582
05/26/2015,237.8
05/26/2016,453.3
05/26/2017,2244.9
05/26/2018,7361.3
05/26/2019,8630.2
05/26/2020,8842.5
05/26/2021,39249.2
05/27/2012,5.1
05/27/2013,129.8
05/27/2014,570.1
05/27/2015,237.3
05/27/2016,474
05/27/2017,2052.4
05/27/2018,7366.7
05/27/2019,8760.1
05/27/2020,9199.1
05/27/2021,38417.3
05/28/2012,5.1
05/28/2013,129
05/28/2014,570.8
05/28/2015,237.3
05/28/2016,524.2
05/28/2017,2189
05/28/2018,7119.3
05/28/2019,8716.3
05/28/2020,9572.2
05/28/2021,35662.5
05/29/2012,5.2
05/29/2013,132.3
05/29/2014,564.4
05/29/2015,237
05/29/2016,516
05/29/2017,2278.2
05/29/2018,7467.7
05/29/2019,8647.8
05/29/2020,9424.8
05/29/2021,34584.6
05/30/2012,5.1
05/30/2013,128.8
05/30/2014,612.3
05/30/2015,233.2
05/30/2016,532.3
05/30/2017,2192.6
05/30/2018,7400.1
05/30/2019,8271.9
05/30/2020,9692.5
05/30/2021,35652.8
05/31/2012,5.2
05/31/2013,128.8
05/31/2014,627.9
05/31/2015,229.8
05/31/2016,528.9
05/31/2017,2303.3
05/31/2018,7502.6
05/31/2019,8558.3
05/31/2020,9454.8
05/31/2021,37298.6
06/13/2012,5.9
06/13/2013,103.9
06/13/2014,610.3
06/13/2015,232.5
06/13/2016,700.1
06/13/2017,2713
06/13/2018,6312.3
06/13/2019,8219
06/13/2020,9471.3
06/13/2021,39022.9
06/14/2012,5.9
06/14/2013,100
06/14/2014,583.4
06/14/2015,233.8
06/14/2016,685.1
06/14/2017,2467.3
06/14/2018,6647.1
06/14/2019,8656.1
06/14/2020,9345.3
06/14/2021,40529.4
06/15/2012,6.5
06/15/2013,99.8
06/15/2014,582.3
06/15/2015,237
06/15/2016,690.8
06/15/2017,2442.5
06/15/2018,6410.3
06/15/2019,8812.5
06/15/2020,9425.4
06/15/2021,40156.1
06/16/2012,6.4
06/16/2013,99.9
06/16/2014,599.1
06/16/2015,249.8
06/16/2016,761.2
06/16/2017,2508.6
06/16/2018,6505.8
06/16/2019,8962.5
06/16/2020,9523.5
06/16/2021,38336
06/17/2012,6.2
06/17/2013,101.9
06/17/2014,605.1
06/17/2015,247.4
06/17/2016,743.9
06/17/2017,2655.1
06/17/2018,6460.3
06/17/2019,9318.8
06/17/2020,9464.6
06/17/2021,38052
06/18/2012,6.3
06/18/2013,107.3
06/18/2014,606.2
06/18/2015,248.4
06/18/2016,753.8
06/18/2017,2539.6
06/18/2018,6719.8
06/18/2019,9080.6
06/18/2020,9388.1
06/18/2021,35749.4
06/19/2012,6.5
06/19/2013,108.3
06/19/2014,600.2
06/19/2015,244.1
06/19/2016,761
06/19/2017,2616.8
06/19/2018,6752.4
06/19/2019,9255.4
06/19/2020,9314
06/19/2021,35513.4
06/20/2012,6.7
06/20/2013,111.3
06/20/2014,590.8
06/20/2015,245
06/20/2016,734
06/20/2017,2754.4
06/20/2018,6765.4
06/20/2019,9517
06/20/2020,9358.8
06/20/2021,35595.8
06/21/2012,6.7
06/21/2013,109.5
06/21/2014,597
06/21/2015,244.1
06/21/2016,667.4
06/21/2017,2677.6
06/21/2018,6728
06/21/2019,10179.3
06/21/2020,9296.4
06/21/2021,31692
06/22/2012,6.6
06/22/2013,108.2
06/22/2014,603.6
06/22/2015,247.5
06/22/2016,590.6
06/22/2017,2722.8
06/22/2018,6055.7
06/22/2019,10721.7
06/22/2020,9683.7
06/22/2021,32496.4
06/23/2012,6.4
06/23/2013,107.9
06/23/2014,591.2
06/23/2015,243.8
06/23/2016,620.8
06/23/2017,2710.4
06/23/2018,6167.3
06/23/2019,10897.1
06/23/2020,9624.6
06/23/2021,33674.3
06/24/2012,6.3
06/24/2013,102.1
06/24/2014,588.8
06/24/2015,240.6
06/24/2016,656.9
06/24/2017,2590.1
06/24/2018,6154.6
06/24/2019,11046.4
06/24/2020,9302
06/24/2021,34665.8
06/25/2012,6.3
06/25/2013,103.3
06/25/2014,568.5
06/25/2015,242.6
06/25/2016,663.5
06/25/2017,2541.6
06/25/2018,6256.6
06/25/2019,11809.9
