date,Price,Volume
07/18/2018,7383.6,333320
07/17/2018,7322,337750
07/16/2018,6729.9,312120
07/15/2018,6362.9,180670
07/14/2018,6254.8,243710
07/13/2018,6230.2,233220
07/12/2018,6250.6,289240
07/11/2018,6389.1,243820
07/10/2018,6307.2,315270
07/09/2018,6667.1,289480
07/08/2018,6714.8,267600
07/07/2018,6765.5,114570
07/06/2018,6617.7,132690
07/05/2018,6546.5,166180
07/04/2018,6598.4,143040
07/03/2018,6513.5,150190
07/02/2018,6619.5,179920
07/01/2018,6366.8,128510
06/30/2018,6398.9,189330
06/29/2018,6213.3,206960
06/28/2018,5883.5,156050
06/27/2018,6154.9,133420
06/26/2018,6082.1,176660
06/25/2018,6256.6,210690
06/24/2018,6154.6,240600
06/23/2018,6167.3,142900
06/22/2018,6055.7,278220
06/21/2018,6728,99290
06/20/2018,6765.4,121480
06/19/2018,6752.4,120540
06/18/2018,6719.8,135700
06/17/2018,6460.3,90670
06/16/2018,6505.8,108790
06/15/2018,6410.3,143530
06/14/2018,6647.1,201540
06/13/2018,6312.3,237480
06/12/2018,6558.2,178260
06/11/2018,6885.9,174880
06/10/2018,6775.1,275690
06/09/2018,7515.8,97560
06/08/2018,7622.1,112880
06/07/2018,7697.8,124000
06/06/2018,7661,130660
06/05/2018,7631.5,145230
06/04/2018,7504.3,141010
06/03/2018,7729.3,116680
06/02/2018,7646.6,121180
06/01/2018,7530.8,135920
05/31/2018,7502.6,144520
05/30/2018,7400.1,140370
05/29/2018,7467.7,186970
05/28/2018,7119.3,152290
05/27/2018,7366.7,103290
05/26/2018,7361.3,103070
05/25/2018,7477.7,161820
05/24/2018,7592.9,211110
05/23/2018,7512.3,237600
05/22/2018,8006,137510
05/21/2018,8403.3,115520
05/20/2018,8529,113760
05/19/2018,8245.1,107890
05/18/2018,8245.7,150320
05/17/2018,8063,154360
05/16/2018,8344.4,188030
05/15/2018,8477,179620
05/14/2018,8674.1,212050
05/13/2018,8693.5,149800
05/12/2018,8459.5,210870
05/11/2018,8408.3,270620
05/10/2018,9025.7,152710
05/09/2018,9319.1,147890
05/08/2018,9196.4,157450
05/07/2018,9431.6,165080
05/06/2018,9656.4,150950
05/05/2018,9853.5,158450
05/04/2018,9708.6,161550
05/03/2018,9749.7,201180
05/02/2018,9243.2,137480
05/01/2018,9074.9,173350
04/30/2018,9245.1,156830
04/29/2018,9415.1,184720
04/28/2018,9352.4,199780
04/27/2018,8940.9,184910
04/26/2018,9287,248390
04/25/2018,8873.1,395670
04/24/2018,9645.3,260790
04/23/2018,8952.8,147540
04/22/2018,8806.7,161890
04/21/2018,8923.1,206010
04/20/2018,8867,225960
04/19/2018,8290.8,155080
04/18/2018,8178.4,163260
04/17/2018,7908.6,162590
04/16/2018,8070,197700
04/15/2018,8363.6,160260
04/14/2018,8004.4,164710
04/13/2018,7887.4,296950
04/12/2018,7926.6,398300
04/11/2018,6962.1,142070
04/10/2018,6854.8,134230
04/09/2018,6781.9,241190
04/08/2018,7030.5,132510
04/07/2018,6905.7,177100
04/06/2018,6624.3,174900
04/05/2018,6782,221700
04/04/2018,6808.9,239510
04/03/2018,7424.2,230800
04/02/2018,7068.4,199310
04/01/2018,6825.2,257530
03/31/2018,6938.2,245300
03/30/2018,6853.7,417310
03/29/2018,7129.2,348750
03/28/2018,7954.9,167360
03/27/2018,7801.7,223100
03/26/2018,8143.5,247180
03/25/2018,8473.2,149520
03/24/2018,8547.4,177430
03/23/2018,8916.8,210110
03/22/2018,8726.2,223010
03/21/2018,8905.9,218190
03/20/2018,8912.6,253440
03/19/2018,8616.8,316960
03/18/2018,8201.2,348020
03/17/2018,7874.9,208050
03/16/2018,8289.2,236130
03/15/2018,8264.4,326530
03/14/2018,8210.6,305450
03/13/2018,9154.9,239460
03/12/2018,9137.4,257910
03/11/2018,9529.6,266590
03/10/2018,8762,198730
03/09/2018,9217,371460
03/08/2018,9300,256260
03/07/2018,9902.9,284540
03/06/2018,10675.1,230650
03/05/2018,11330.6,162110
03/04/2018,11416.5,156400
03/03/2018,11402.3,172200
03/02/2018,10827.7,201690
03/01/2018,10904.5,188770
02/28/2018,10333.9,215220
02/27/2018,10594.4,202580
02/26/2018,10285.1,235940
02/25/2018,9585.2,196490
02/24/2018,9704.3,239160
02/23/2018,10170.4,271500
02/22/2018,9841.7,316630
02/21/2018,10473,327140
02/20/2018,11238.7,267560
02/19/2018,11169.4,215200
02/18/2018,10398.8,288910
02/17/2018,11073.5,224760
02/16/2018,10178.7,206440
02/15/2018,10037.3,291280
02/14/2018,9476.3,246880
02/13/2018,8539.2,195870
02/12/2018,8903.5,238670
02/11/2018,8081.9,236200
02/10/2018,8559.6,263530
02/09/2018,8699.8,233940
02/08/2018,8164.2,296100
02/07/2018,7594.7,445620
02/06/2018,7701.2,886880
02/05/2018,6938.5,593890
02/04/2018,8222.2,280940
02/03/2018,9241.1,248710
02/02/2018,8893.2,519400
02/01/2018,9181.1,358400
01/31/2018,10265.4,208470
01/30/2018,10166,264720
01/29/2018,11244.8,137420
01/28/2018,11795.1,154630
01/27/2018,11467.5,163490
01/26/2018,11118.1,253910
01/25/2018,11203,181810
01/24/2018,11452.3,136060
01/23/2018,10903.2,188370
01/22/2018,10864.8,201730
01/21/2018,11594.9,206960
01/20/2018,12858.9,143900
01/19/2018,11580.2,170740
01/18/2018,11245.4,242450
01/17/2018,11192.3,361800
01/16/2018,11362,317100
01/15/2018,13697.5,73270
01/14/2018,13695.2,85120
01/13/2018,14292.2,61140
01/12/2018,13886.7,82370
01/11/2018,13535.4,167810
01/10/2018,15043,87070
01/09/2018,14778.5,71400
01/08/2018,14976.2,142450
01/07/2018,16228.2,79010
01/06/2018,17172.3,83930
01/05/2018,16954.8,141960
01/04/2018,15180.1,110970
01/03/2018,15156.6,106540
01/02/2018,14754.1,137730
01/01/2018,13444.9,78430
12/31/2017,13850.4,111270
12/30/2017,12531.5,182070
12/29/2017,14392.6,118880
12/28/2017,14398.7,170370
12/27/2017,15416.6,138710
12/26/2017,15756.6,143140
12/25/2017,13833.5,107480
12/24/2017,13790,182420
12/23/2017,14396.5,170170
12/22/2017,13665,466980
12/21/2017,15632.1,163740
12/20/2017,16462,227680
12/19/2017,17523.7,174540
12/18/2017,18972.3,139250
12/17/2017,19065.7,117410
12/16/2017,19345.5,112170
12/15/2017,17604.8,153650
12/14/2017,16467.9,107920
12/13/2017,16286.8,155410
12/12/2017,17083.9,132850
12/11/2017,16732.5,159730
12/10/2017,15059.6,201620
12/09/2017,14843.4,181980
12/08/2017,16047.6,286760
12/07/2017,16850.3,297110
12/06/2017,13749.6,191580
12/05/2017,11667.1,89690
12/04/2017,11623.9,93170
12/03/2017,11246.2,122130
12/02/2017,10912.7,86830
12/01/2017,10861.5,131920
11/30/2017,9946.8,187010
11/29/2017,9837.9,233330
11/28/2017,9906,87760
11/27/2017,9733.2,106900
11/26/2017,9318.4,85890
11/25/2017,8754.7,84670
11/24/2017,8200.8,73000
11/23/2017,8013.4,68010
11/22/2017,8234.5,65810
11/21/2017,8100,115450
11/20/2017,8244.7,75700
11/19/2017,8042.6,68620
11/18/2017,7780.9,74380
11/17/2017,7700,117350
11/16/2017,7853.7,133940
11/15/2017,7283.2,131120
11/14/2017,6597.1,96500
11/13/2017,6522.5,178340
11/12/2017,5878.1,269830
11/11/2017,6339.9,135720
11/10/2017,6565.8,222000
11/09/2017,7129.6,126770
11/08/2017,7444.4,220220
11/07/2017,7102.8,101050
11/06/2017,6959.2,159690
11/05/2017,7389.5,105730
11/04/2017,7363.8,106600
11/03/2017,7152.1,154890
11/02/2017,7024.8,238800
11/01/2017,6737.8,133190
10/31/2017,6451.2,101250
10/30/2017,6124.3,78620
10/29/2017,6147.5,163060
10/28/2017,5726.6,53230
10/27/2017,5764.6,83930
10/26/2017,5887.6,93680
10/25/2017,5734,105840
10/24/2017,5513.1,143740
10/23/2017,5903.6,137140
10/22/2017,5982.9,105030
10/21/2017,6006.6,112940
10/20/2017,5993.1,123860
10/19/2017,5698.6,83060
10/18/2017,5575.8,122020
10/17/2017,5598.6,65640
10/16/2017,5759.3,61360
10/15/2017,5688.1,101640
10/14/2017,5824.7,76220
10/13/2017,5637.3,215020
10/12/2017,5432.6,163920
10/11/2017,4824.2,70480
10/10/2017,4763.4,98490
10/09/2017,4777.5,110190
10/08/2017,4611.7,71370
10/07/2017,4435.8,40200
10/06/2017,4371.9,61690
10/05/2017,4321.4,63610
10/04/2017,4218.7,64080
10/03/2017,4314.2,81870
10/02/2017,4401.3,71200
10/01/2017,4403.1,60580
09/30/2017,4360.6,67490
09/29/2017,4172.8,97800
09/28/2017,4195.6,92230
09/27/2017,4212.2,117600
09/26/2017,3892.7,63250
09/25/2017,3932.8,100200
09/24/2017,3667.5,49660
09/23/2017,3788,67820
09/22/2017,3600.8,114720
09/21/2017,3617.3,145130
09/20/2017,3882.2,86650
09/19/2017,3908,123220
09/18/2017,4100.3,147930
09/17/2017,3689.6,96070
09/16/2017,3698.9,169360
09/15/2017,3713.8,448550
09/14/2017,3243.1,317590
09/13/2017,3870.3,186540
09/12/2017,4158.9,107040
09/11/2017,4217.9,88760
09/10/2017,4245.9,108080
09/09/2017,4335.1,77090
09/08/2017,4326.5,180360
09/07/2017,4635.6,70530
09/06/2017,4618.7,110930
09/05/2017,4409.1,158410
09/04/2017,4267.5,170400
09/03/2017,4612.9,102820
09/02/2017,4573.8,160770
09/01/2017,4921.9,102010
08/31/2017,4735.1,72290
08/30/2017,4583,68470
08/29/2017,4597.3,100800
08/28/2017,4390.3,75490
08/27/2017,4345.8,42520
08/26/2017,4352.3,46160
08/25/2017,4364.4,82900
08/24/2017,4318.4,72360
08/23/2017,4141.1,96650
08/22/2017,4089.7,169140
08/21/2017,4005.1,90650
08/20/2017,4066.6,70160
08/19/2017,4150.5,113720
08/18/2017,4105.4,144400
08/17/2017,4278.9,127480
08/16/2017,4387.4,112900
08/15/2017,4161.7,211580
08/14/2017,4327.9,128460
08/13/2017,4062.6,158590
08/12/2017,3871.6,123590
08/11/2017,3654.4,97560
08/10/2017,3425.7,71000
08/09/2017,3348.8,97060
08/08/2017,3429.4,106940
08/07/2017,3401.9,88110
08/06/2017,3232,60660
08/05/2017,3262.8,159400
08/04/2017,2878.5,68760
08/03/2017,2810,68100
08/02/2017,2720.5,81820
08/01/2017,2747,123170
07/31/2017,2883.3,91120
07/30/2017,2766.5,82720
07/29/2017,2733.5,84490
07/28/2017,2806.8,138910
07/27/2017,2691.9,103830
07/26/2017,2559.2,135500
07/25/2017,2582.6,205880
07/24/2017,2763.4,83010
07/23/2017,2756.6,108230
07/22/2017,2836.5,121920
07/21/2017,2675.1,193760
07/20/2017,2866,310340
07/19/2017,2282.6,154320
07/18/2017,2320.2,202620
07/17/2017,2233.4,176890
07/16/2017,1914.1,189640
07/15/2017,1975.1,155320
07/14/2017,2234.2,114410
07/13/2017,2362.4,88170
07/12/2017,2403.1,109520
07/11/2017,2324.3,146630
07/10/2017,2344,123800
07/09/2017,2511.4,39160
07/08/2017,2564.9,54510
07/07/2017,2513.9,90450
07/06/2017,2614.2,60160
07/05/2017,2627.9,89720
07/04/2017,2617.3,80680
07/03/2017,2572.5,83420
07/02/2017,2536.5,67760
07/01/2017,2424.6,66320
06/30/2017,2480.6,73000
06/29/2017,2558.4,75320
06/28/2017,2577.7,110420
06/27/2017,2583.8,159260
06/26/2017,2446.1,165830
06/25/2017,2541.6,86970
06/24/2017,2590.1,86960
06/23/2017,2710.4,56940
06/22/2017,2722.8,78300
06/21/2017,2677.6,116030
06/20/2017,2754.4,111300
06/19/2017,2616.8,81830
06/18/2017,2539.6,92000
06/17/2017,2655.1,95950
06/16/2017,2508.6,117210
06/15/2017,2442.5,262790
06/14/2017,2467.3,174190
06/13/2017,2713,116740
06/12/2017,2656.8,217960
06/11/2017,2973.4,83030
06/10/2017,2900.3,86520
06/09/2017,2811.4,67050
06/08/2017,2798.8,95420
06/07/2017,2691.5,122680
06/06/2017,2870.5,192230
06/05/2017,2705,86690
06/04/2017,2524.1,59480
06/03/2017,2545.4,70960
06/02/2017,2492.6,83030
06/01/2017,2412.6,122700
05/31/2017,2303.3,117750
05/30/2017,2192.6,120960
05/29/2017,2278.2,92240
05/28/2017,2189,125000
05/27/2017,2052.4,222950
05/26/2017,2244.9,191490
05/25/2017,2307.2,248440
05/24/2017,2445.3,149260
05/23/2017,2272.6,114180
05/22/2017,2124.4,174380
05/21/2017,2044.2,78780
05/20/2017,2040.2,89860
05/19/2017,1962,98760
05/18/2017,1881,73100
05/17/2017,1801.3,94620
05/16/2017,1729.3,75540
05/15/2017,1708.9,80240
05/14/2017,1772.6,40640
05/13/2017,1763.7,75470
05/12/2017,1686.4,109340
05/11/2017,1819.3,109010
05/10/2017,1752.3,89680
05/09/2017,1697.5,127230
05/08/2017,1664.5,107230
05/07/2017,1554.4,71360
05/06/2017,1545.3,59600
05/05/2017,1507.8,120380
05/04/2017,1516.8,136710
05/03/2017,1485.6,81720
05/02/2017,1445.9,70010
05/01/2017,1415.8,100440
04/30/2017,1351.9,40640
04/29/2017,1336.3,40970
04/28/2017,1329.6,77570
04/27/2017,1332.9,61770
04/26/2017,1286.6,58910
04/25/2017,1264.3,43890
04/24/2017,1248.2,38540
04/23/2017,1249.1,42610
04/22/2017,1240.9,43820
04/21/2017,1249.6,41340
04/20/2017,1238.1,55200
04/19/2017,1215.2,43350
04/18/2017,1206.1,52750
04/17/2017,1194,46480
04/16/2017,1176.8,18930
04/15/2017,1177,28390
04/14/2017,1177.3,47220
04/13/2017,1176.2,66050
04/12/2017,1212.5,44780
04/11/2017,1220.7,37400
04/10/2017,1206.7,40010
04/09/2017,1204.3,45350
04/08/2017,1180.8,33180
04/07/2017,1190.5,59750
04/06/2017,1188.7,92360
04/05/2017,1129.9,69470
04/04/2017,1141.8,71000
04/03/2017,1147.6,98500
04/02/2017,1097.4,70980
04/01/2017,1086.1,50660
03/31/2017,1079.1,90990
03/30/2017,1037.9,74990
03/29/2017,1041.9,68850
03/28/2017,1044.4,80000
03/27/2017,1045.1,91260
03/26/2017,969.4,85330
03/25/2017,966.3,127050
03/24/2017,939.7,132600
03/23/2017,1035,56520
03/22/2017,1044.7,115290
03/21/2017,1121.3,92590
03/20/2017,1047.5,61430
03/19/2017,1022.6,106450
03/18/2017,971.4,210420
03/17/2017,1071.7,163740
03/16/2017,1172.9,132770
03/15/2017,1253.4,43590
03/14/2017,1243.1,45140
03/13/2017,1238.2,60460
03/12/2017,1225.1,44410
03/11/2017,1179.2,70750
03/10/2017,1112.4,190470
03/09/2017,1191.3,59860
03/08/2017,1147,97880
03/07/2017,1232.7,87720
03/06/2017,1277,31030
03/05/2017,1271.2,25430
03/04/2017,1264.3,38420
03/03/2017,1283.3,67280
03/02/2017,1255.5,78490
03/01/2017,1222.7,51150
02/28/2017,1189.3,50580
02/27/2017,1188.8,35470
02/26/2017,1171.6,30770
02/25/2017,1149.1,45860
02/24/2017,1176.5,108170
02/23/2017,1171.9,65740
02/22/2017,1120.5,47910
02/21/2017,1119,57050
02/20/2017,1077.6,31010
02/19/2017,1048.9,17950
02/18/2017,1052.3,25360
02/17/2017,1049.4,45710
02/16/2017,1031.9,38080
02/15/2017,1008.2,23360
02/14/2017,1008.3,39540
02/13/2017,995.4,32910
02/12/2017,996.5,14750
02/11/2017,1008.3,28320
02/10/2017,997.6,62130
02/09/2017,979,146750
02/08/2017,1055.5,65150
02/07/2017,1049.6,39550
02/06/2017,1024.7,32020
02/05/2017,1016.1,31060
02/04/2017,1031.8,39460
02/03/2017,1013,61670
02/02/2017,1004,50860
02/01/2017,982.4,45220
01/31/2017,965.5,54670
01/30/2017,920.7,19060
01/29/2017,914.5,11050
01/28/2017,918.5,14310
01/27/2017,918,30970
01/26/2017,915.6,33800
01/25/2017,894.4,37900
01/24/2017,893.8,58870
01/23/2017,921.5,32740
01/22/2017,918.8,47930
01/21/2017,919.8,40380
01/20/2017,892.9,38870
01/19/2017,895.2,58440
01/18/2017,872,69260
01/17/2017,899.7,82210
01/16/2017,827.3,33220
01/15/2017,821.2,24400
01/14/2017,819.6,44210
01/13/2017,824.8,89860
01/12/2017,810.1,120240
01/11/2017,785.4,194440
01/10/2017,904.4,53710
01/09/2017,899.8,62580
01/08/2017,900.9,76910
01/07/2017,888.9,130660
01/06/2017,886.2,194290
01/05/2017,989.3,240010
01/04/2017,1135.4,156270
01/03/2017,1033.3,54790
01/02/2017,1017,64950
01/01/2017,995.4,41150
12/31/2016,963.4,27560
12/30/2016,959,70840
12/29/2016,971.1,61130
12/28/2016,972.2,77290
12/27/2016,925.8,49690
12/26/2016,898.4,38790
12/25/2016,891.1,42480
12/24/2016,891.1,46030
12/23/2016,917.2,102220
12/22/2016,860.2,70560
12/21/2016,829.2,65290
12/20/2016,799.1,34480
12/19/2016,789.8,25460
12/18/2016,789,14530
12/17/2016,787.2,23580
12/16/2016,782,27610
12/15/2016,775.2,26220
12/14/2016,776.5,24780
12/13/2016,778.7,33110
12/12/2016,778.5,28760
12/11/2016,767.9,17140
12/10/2016,774,18020
12/09/2016,770.5,24180
12/08/2016,768.5,28780
12/07/2016,765.6,34870
12/06/2016,758.2,33430
12/05/2016,754.3,51170
12/04/2016,766.4,19160
12/03/2016,764.2,38450
12/02/2016,770.9,63220
12/01/2016,752.6,54030
11/30/2016,742.5,39280
11/29/2016,732.6,32570
11/28/2016,733.3,34120
11/27/2016,729.4,21350
11/26/2016,734.1,22580
11/25/2016,740.4,28850
11/24/2016,735.3,37240
11/23/2016,741.1,37870
11/22/2016,749.3,44440
11/21/2016,736.2,32510
11/20/2016,728.5,47420
11/19/2016,747.9,25630
11/18/2016,747,39710
11/17/2016,737.5,62770
11/16/2016,740.3,79570
11/15/2016,711.1,41400
11/14/2016,704.6,37750
11/13/2016,702,36140
11/12/2016,704.3,27600
11/11/2016,715,25580
11/10/2016,714.6,33330
11/09/2016,721.4,70700
11/08/2016,710.9,39730
11/07/2016,705.4,30740
11/06/2016,709.9,25810
11/05/2016,702.1,22020
11/04/2016,702.1,48240
11/03/2016,684.9,96410
11/02/2016,733.5,39040
11/01/2016,726.8,68070
10/31/2016,698.7,38050
10/30/2016,697.3,39330
10/29/2016,715,54030
10/28/2016,686.2,38970
10/27/2016,682.3,46560
10/26/2016,674.7,47670
10/25/2016,651,36740
10/24/2016,650.5,33240
10/23/2016,653,21910
10/22/2016,655.5,37100
10/21/2016,630.5,28090
10/20/2016,628.3,20940
10/19/2016,629.1,35290
10/18/2016,635.3,24600
10/17/2016,637.4,27690
10/16/2016,640.1,12890
10/15/2016,637,12380
10/14/2016,637.9,31420
10/13/2016,635.6,25620
10/12/2016,636,26950
10/11/2016,640.5,55770
10/10/2016,617.3,25230
10/09/2016,615.8,13430
10/08/2016,617.7,13620
10/07/2016,616,32730
10/06/2016,611,21630
10/05/2016,611.8,23400
10/04/2016,609,24990
10/03/2016,611.6,21950
10/02/2016,610.7,16540
10/01/2016,613.4,16930
09/30/2016,608.1,23950
09/29/2016,604.7,25320
09/28/2016,604.7,18940
09/27/2016,605.5,25550
09/26/2016,606.5,27510
09/25/2016,601.5,13280
09/24/2016,602.6,13470
09/23/2016,602.9,25920
09/22/2016,595.6,22440
09/21/2016,597.2,36860
09/20/2016,609.2,22610
09/19/2016,609.8,21240
09/18/2016,610.7,16330
09/17/2016,607.1,15890
09/16/2016,607.8,21850
09/15/2016,608.1,22690
09/14/2016,609.5,24240
09/13/2016,608.6,27520
09/12/2016,608,27950
09/11/2016,605.6,36540
09/10/2016,624.5,15280
09/09/2016,623.2,28330
09/08/2016,625.6,36330
09/07/2016,613.2,30030
09/06/2016,610.4,24330
09/05/2016,605.8,25290
09/04/2016,609.5,30690
09/03/2016,598.8,35700
09/02/2016,575.3,26610
09/01/2016,572,25870
08/31/2016,573.9,24930
08/30/2016,577.3,27480
08/29/2016,574.2,23860
08/28/2016,575,12830
08/27/2016,570.3,18690
08/26/2016,579.4,21170
08/25/2016,578,32730
08/24/2016,579.7,28060
08/23/2016,583.6,32080
08/22/2016,587.5,33560
08/21/2016,580.7,14160
08/20/2016,582.6,23120
08/19/2016,574.6,25530
08/18/2016,573.4,30390
08/17/2016,572.3,32760
08/16/2016,580.2,37690
08/15/2016,567,33770
08/14/2016,569.1,33070
08/13/2016,584.6,19300
08/12/2016,587.1,25500
08/11/2016,587.8,39830
08/10/2016,590.9,49570
08/09/2016,585.3,25970
08/08/2016,589.2,24880
08/07/2016,590.8,26200
08/06/2016,586.5,25380
08/05/2016,574.7,27890
08/04/2016,576.2,44820
08/03/2016,566.4,85930
08/02/2016,513.4,130910
08/01/2016,607,66660
07/31/2016,621.9,62890
07/30/2016,654.7,19350
07/29/2016,655.4,27040
07/28/2016,654.1,28110
07/27/2016,654.5,29890
07/26/2016,654.4,49390
07/25/2016,654,34380
07/24/2016,659.3,29820
07/23/2016,655.2,29890
07/22/2016,651.1,65900
07/21/2016,664.6,32170
07/20/2016,664.4,37560
07/19/2016,671.1,30400
07/18/2016,670.4,42580
07/17/2016,676.3,46840
07/16/2016,660.7,20390
07/15/2016,664.2,35830
07/14/2016,657.3,48200
07/13/2016,661.2,62960
07/12/2016,670.6,66590
07/11/2016,646.7,45940
07/10/2016,647.1,29260
07/09/2016,651.8,96010
07/08/2016,662.8,75890
07/07/2016,635.3,153610
07/06/2016,672.7,47050
07/05/2016,663.7,54640
07/04/2016,675.2,63910
07/03/2016,661.6,99270
07/02/2016,698.1,67380
07/01/2016,674.6,92230
06/30/2016,670,88200
06/29/2016,636.5,80220
06/28/2016,644.9,76660
06/27/2016,644.7,99810
06/26/2016,625.4,88930
06/25/2016,663.5,100460
06/24/2016,656.9,196690
06/23/2016,620.8,261740
06/22/2016,590.6,202320
06/21/2016,667.4,248080
06/20/2016,734,112290
06/19/2016,761,60450
06/18/2016,753.8,120530
06/17/2016,743.9,215870
06/16/2016,761.2,229570
06/15/2016,690.8,78620
06/14/2016,685.1,135650
06/13/2016,700.1,216730
06/12/2016,666.5,217380
06/11/2016,591.6,42220
06/10/2016,577.9,45500
06/09/2016,574.7,48610
06/08/2016,580.5,49600
06/07/2016,575.6,84690
06/06/2016,583.6,63680
06/05/2016,574.9,64520
06/04/2016,572,87410
06/03/2016,567,106250
06/02/2016,537.1,52880
06/01/2016,537.4,72410
05/31/2016,528.9,114080
05/30/2016,532.3,77530
05/29/2016,516,152570
05/28/2016,524.2,150170
05/27/2016,474,135680
05/26/2016,453.3,37720
05/25/2016,449.8,37720
05/24/2016,446.1,33220
05/23/2016,443.7,35900
05/22/2016,439.6,28740
05/21/2016,443.6,23000
05/20/2016,442.1,48430
05/19/2016,442.7,59390
05/18/2016,454.2,32610
05/17/2016,453.3,34630
05/16/2016,454.9,36600
05/15/2016,458.1,21200
05/14/2016,456.4,20360
05/13/2016,455.4,32390
05/12/2016,454.4,49190
05/11/2016,452.5,39970
05/10/2016,449.4,59990
05/09/2016,460.4,48420
05/08/2016,457.9,27600
05/07/2016,458.5,30970
05/06/2016,459.6,68430
05/05/2016,448.1,41890
05/04/2016,445.8,39440
05/03/2016,450.3,49750
05/02/2016,444.2,73850
05/01/2016,452.2,21750
04/30/2016,448.5,35310
04/29/2016,455,44850
04/28/2016,448.5,81940
04/27/2016,447,90810
04/26/2016,466,67560
04/25/2016,461.7,81660
04/24/2016,457.6,74430
04/23/2016,450.1,42360
04/22/2016,445.3,49710
04/21/2016,449.3,63130
04/20/2016,441.2,74360
04/19/2016,434.9,45680
04/18/2016,427.7,32580
04/17/2016,426.3,25590
04/16/2016,430,29020
04/15/2016,428.7,54120
04/14/2016,424,30660
04/13/2016,423.5,38090
04/12/2016,424.7,57710
04/11/2016,421.4,36390
04/10/2016,420.3,23300
04/09/2016,418,29430
04/08/2016,417.7,46950
04/07/2016,420.1,36060
04/06/2016,421.3,32670
04/05/2016,422.1,40890
04/04/2016,419.3,33440
04/03/2016,419.1,22800
04/02/2016,418.5,31310
04/01/2016,415.6,38220
03/31/2016,415.7,41840
03/30/2016,412.4,43280
03/29/2016,415,69110
03/28/2016,422.2,43450
03/27/2016,424.6,61720
03/26/2016,416.5,28060
03/25/2016,415.7,34590
03/24/2016,414.7,38830
03/23/2016,417,40610
03/22/2016,416.2,49080
03/21/2016,411.1,43160
03/20/2016,411.5,30540
03/19/2016,408.7,37000
03/18/2016,408.2,66070
03/17/2016,418.2,43820
03/16/2016,415.9,44540
03/15/2016,415.1,48600
03/14/2016,414.3,49330
03/13/2016,412.4,34980
03/12/2016,410.4,59640
03/11/2016,419.1,60630
03/10/2016,415.8,55740
03/09/2016,412.8,50920
03/08/2016,411.9,53770
03/07/2016,414.9,61770
03/06/2016,406,62590
03/05/2016,399,129150
03/04/2016,409.5,75270
03/03/2016,419.6,78900
03/02/2016,425.4,57750
03/01/2016,434,67460
02/29/2016,436.2,68770
02/28/2016,432.5,50850
02/27/2016,431.3,42790
02/26/2016,427.3,53210
02/25/2016,423.5,53540
02/24/2016,422.7,66510
02/23/2016,419.9,93720
02/22/2016,437.8,56010
02/21/2016,437.9,100500
02/20/2016,440.1,111630
02/19/2016,420,52240
02/18/2016,421.4,77350
02/17/2016,417.1,90320
02/16/2016,406.4,68330
02/15/2016,401.1,86130
02/14/2016,405.5,73590
02/13/2016,390.1,48160
02/12/2016,384,53760
02/11/2016,379.5,62650
02/10/2016,381.9,97490
02/09/2016,375.3,55360
02/08/2016,372.6,62240
02/07/2016,377.9,40740
02/06/2016,376.7,78850
02/05/2016,386.5,60920
02/04/2016,390.6,101870
02/03/2016,368,59810
02/02/2016,373.9,50980
02/01/2016,372.2,74350
01/31/2016,369.8,39020
01/30/2016,377.8,36180
01/29/2016,380.3,138460
01/28/2016,379.7,77320
01/27/2016,395,43680
01/26/2016,389.8,56810
01/25/2016,392.8,67660
01/24/2016,402.1,64540
01/23/2016,388.6,61380
01/22/2016,382.6,144860
01/21/2016,410.2,89940
01/20/2016,414.6,190320
01/19/2016,379.5,66350
01/18/2016,384.4,69300
01/17/2016,382.5,66090
01/16/2016,385,183960
01/15/2016,372.3,268140
01/14/2016,429.1,46170
01/13/2016,432.2,92040
01/12/2016,445,44590
01/11/2016,447.7,56590
01/10/2016,446.2,44460
01/09/2016,448.3,39810
01/08/2016,452.9,91310
01/07/2016,457,130200
01/06/2016,430.8,43430
01/05/2016,431.2,45030
01/04/2016,433.3,53010
